review_text,category
belum tahu bekerja efektip atau tidak,Negative
verifikasi kameranya susah,Negative
sudah lama tidak ada update aplikasi ini dan masih banyak kekurangan mestinya di update bertahap versi terakhir mei sekarang desember serius enggak sih katanya digitalisasi kependudukan,Negative
kok susah ya log ini enggak mau masuk apa ada yang salah atau lagi ngangguan ?,Negative
ganti henpon kok harus daptar lagi kenapa ya,Negative
data saya yang ada di ikd terhapus bagaimana cara pemulihannya sedangkan posisi saya jauh di luar kota dan kantor capil,Neutral
kenapa kesalahan koneksi ya pas buka padahal kuota ada ,Negative
kenapa harus ada aplikasi kalau daftar masih harus ke kantor disdukcapilnya ? ? bukannya dengan adanya aplikasi itu semuanya jadi mudh ya seperti akses aplikasi yang lain ? bingung yang enggak punya waktu semua harus mobile tapi masih tetap ke kantor nya untuk meminta barcode ,Negative
mungkin bagus saja sih kalo tujuannya untuk mempermudah masyarakat supaya enggak mesti datang ke dukcapil cuma masih banyak fitur yang dibatasi disini kalo untuk mengganti fotocopy ktp kalo kata saya mending instansi yang berkepentingan menyediakan mesin pembaca ktp jadi kita tinggal tap saja enggak harus pakai ikd karena kasihan sama masyarakat yang gaptek terutama nenek kakek di kampung ,Negative
jangkauan akses masih per lokasi diaktifkan data penduduk digitalkeluar wilayah tidak loading,Neutral
saya baru mau buat tetapi tidak bisa di buka loading terus memory ekternal masih cukup internal pun masih banyak berkali kali hapus install dan hapus chache tetap loading pakai wifi maupun data sama saja ,Neutral
sudah masuk nikhpsdh foto juga tapi enggak bisa diverifikasiharus scanterhenti disiniprogramnya enggak jelas banget,Negative
pakai data susah dibukapake wifi bisamohon tidak dibatasi,Neutral
aplikasi paling buruk,Negative
aplikasinya suka susah dibuka kenapa sih padahal jaringan lagi bagus loh,Positive
mohon di perbaiki lagi kualitas aplikasinya,Neutral
kenapa memuat terus nih enggak bisa ke menu login sedangkan lagi butuh banget data,Neutral
aplikasi lag parah sinyal ok enggak layanan eror terus,Negative
aplikasi plat merah semua dibikin lelet n ribet ? jika memang ada good will pasti aplikasi plat merah jauh lebih canggih dari aplikasi swasta ! kalau bisa dipersulit kenapa harus dipermudah ! motto ini masih sulit dihilangkan pemangku birokrasi,Negative
jelek banget kesalahan koneksi terus sudah datang ke kecamatan bela membela jauh jam pas sampai sana suruh download aplikasi ini dulu tapi kesalahan koneksi mulu pls lah diperbaikin ini tuh penting banget ktp saya enggak jadi jadi kalau begini terus,Negative
bug,Negative
alhamdulillah cukup bagus untuk aplikasinya,Positive
kenapa susah di buka aplikasi ini harusnya terjaga betul biar aman ya,Positive
tolong di bantu akhir ini aplikasi tidak dapat di bukadengan alasan jaringan padahal jaringan bagus,Neutral
bagus dan simple tapi tolong ditingkatkan lagi soal keamanannya,Negative
ngebantu,Negative
min cara lihat barcode pas login nya dimana ya apa yang di kartu keluarga barcode nya ?,Neutral
aplikasi bobrok enggak bisa di akses jaringan sudah bagus malah muncul periksa koneksi dahlah membuat kebijakan tapi akses nya bobrok,Negative
katanya online kok masih scan qrcode yang diberikan petugasonline atau oon kenapa setiap aplikasi buatan instansi negara selalu nanggung bahkan kualias jelek ,Negative
untuk scan barcode dimnamohon info,Neutral
saran lu scan barcode seharusnya disediakan di aplikasi tidak harus datang lagi ke kantor capil tks,Neutral
kok susah kali masuknya padahal jaringan bagus kok terjadi kesalahan koneksi saja bagaimana ini,Negative
pie lo malah enggak bisa dibuka ,Negative
belum bisa di pakai untuk warga hanya pegawainya saja yang bisa memakai kayaknya,Neutral
tidak bisa log ini app nya sangat buruk bukannya mempermudah malah mempersulitt di saat sedang sangat di butuhkan malah app nya enggak bisa di buka sama sekali tolong di perbaiki lagi ! tolong di perbaiki lagi aplikasi bug terus enggak bisa di buka !,Negative
belum tau penggunaanya semoga bermanfaat,Positive
apakah kalo pindah antar kecamatan dalam satu kabupaten nik ganti ?,Neutral
tidak banyak yang bisa scan melalui digitalasih butuh fotocopy ktp,Neutral
mantabsetelah ada nya aplikasi ini enak dan mudah segala bentuk kependudukan sudah tidak perlu foto copy cukup qr saja yang saya tunjukan ,Positive
mau masuk saja lama sekali dan gagal,Negative
kok loading terus ya ? sudah di coba pakai wifi terus ke data lagi tetap saja enggak bisa apa karena kelamaan enggak di buka kah ? ?,Negative
sangat membantu,Positive
kayak nya aplikasi ini sudah ditinggalkan admin nya hehehe kok enggak ada tanggapan dari setiap ulasan saya juga heran buat apaan sih nih aplikasi kagak guna sebab mau daftar saja sudah di suruh scan barcode ? yang mana ? ?,Negative
kok bisa buat aplikasi seperti ini tidak layak,Negative
kecewa sekali dengan jaringan yang harus masuk dengan jaringan wi fi saya menggunakan jaringan data tidak bisa masuk kalau seperti ini bukannya mempermudah masyarakat malah mempersulit padahal tentang identitas kependudukan warga negaranya sendiri tapi kalau masih seperti ini mending pengelolaannya secara manual saja pak bu kasihan orang yang jauh untuk membuat ktp ,Negative
sudah cukup bagus tapi harus dikembangkan lagi karena ada beberapa fitur yang belum berfungsi dan seharus untuk aktifasi warga cukup di desa kelurahan saja tidak harus datang ke kantor kecamatan ,Negative
sangat mantap,Positive
sangat jelek beberapa dwondot eelalu selahan koneksi bikin ktp makin di persulit,Negative
appnya bagus tapi ribet kalau ingin di pindahkan ke hp yang lain harus buat akun baru satu hp satu akun sungguh sangat tidak praktis padahal kalau alasannya keamanan bisa dibuat seperti app bpjs jika sudah login di satu hp tidak bisa login di hp yang lain kecuali logout terlebih dahulu tolong segera di upgrade aplikasinya jadi lebih praktis dan fleksibel,Positive
sangat membantu cuma di sayangkan pas aktipasi enggak bisa pakai hp saya mengaktipasi lewat computer mudah han kedepan akan lebih baik,Positive
parah apliaksi enggak berguna sistem buruk,Negative
buat kalian yang ingin membuat ktp digital gampang banget isi nomor nik email dan nomor telepon scan barcode harus ke dinas dukcapil setempat baris berhasilsaya mencoba scan barcode sendiri enggak berhasil tapi ketika scan barcode di dinas dukcapil ternyata berhasil,Neutral
sangat baik dan bagus untuk zaman yang serba digital saat ini perlu kerjasama semua stakeholder agar ktp digital ini dapat diterima oleh semua instansi dan lembaga pemerintah ataupun swasta,Positive
untuk dokumen kependudukan sub lainnyamohon untuk diperbaiki biar kartu vaksin dan lain nya bisa muncul ,Neutral
sering eror mengesalkan,Negative
sumpah downlod kali enggak bisa coba tlong di perbiki ,Negative
mohon pak di perbaiki masalah jaringan sama dokumen yang tidak bisa dibuka karena saya sangat kesusahan,Negative
aplikasinya mantap betul sangat membantu dan lengkap ,Positive
sepertinya perlu di tambah fitur cetak dokumen karena beberapa kegiatan memerlukan fotokopi sebuah dokumen,Neutral
aplikasi bagus dan sangat berguna kalau lagi perjalanan dan lupa membawa ktp bisa gunakan ktp digital,Positive
apilaksi terlemot enggak kebuka buka memuat terus terus,Neutral
mau info untuk developer nya pas baru pertama daftar kan meminta foto lah kamera depan hp kan ada yang buram rusak kurang jelas pixelnya kecil kalo bisa ada opsi ganti kamera belakang agar tidak error nutup sendiri aplikasinya bila kamera depan hp sedang bermasalah terima kasih ,Neutral
aktifasi barcode beda domisil kota bisa enggak min,Neutral
mantap,Positive
awal install lancar dan baik saja sudah verifikasi ke disdukcapil dan berfungsi normal tapi awal tahun ini entah kenapa tiba tidak bisa akses dengan data hanya bisa dengan wifi dan itu hanya ktp yang muncul untuk kakak tidak ada lagi mohon dapat ditanggapi nggih ? mungkin perlu update jika ada bugs atau apa terima kasih ,Negative
baru saya coba karena dia pengin tau dimana admin saya sekarang,Neutral
aplikasi ini sangat bermanfaat ketika fisik ktp hilang dapat menggunakan aplikasi ini bila bepergian terimakasih,Positive
kenapa tidak semua hp suport mohon di perbaiki saat menjalankan appsnya padahal sistem android hp sudah update tapi kalah dengan hp versi jadul yang bisa scan barcode,Neutral
enggak semua orang punya hp os android keatas mikir dong bapak ibu yang terhormat dan maha kuasa,Negative
tidak bisa di akses selalu muncul terjadi kesalahan koneksi terus mohon di tingkatkan lagi biar mudah di akses,Negative
produk pemerintah selalu saja gagal dan bermasalah karena tidak ada audit yang ada cuma kepentingan pribadi dan golongan ini fasilitas negara dan dibuat oleh uang negara dimana pertanggungjawaban nya ?,Negative
jadi enggak bisa log ini mohon aplikasi nya di perbaiki sangat men nyusah kan,Negative
lihat update terbarunya saja tahun mei wkwkkbagaimana mau capai target tercapai wni harus ikd,Neutral
aplikasinya masih semi online karena daftar scan barcode kgk ada notif ke email bingung jadinya dan harus di lakukan di disdukcapil sama saja bukan online namanya,Neutral
kenapa aplikasi nya enggak bisa di buka min sudah bongkar pasang tapi tetap saja enggak bisa di buka padahal baru saja download tolong di bantu min,Neutral
aplikasi tidak bisa buka di coba terus tdak bisa cman muncul terjadi kesalahan koneksi di unistall sdah beberapa kali tetap tidak bisa bukapadahal pakai data datanya masih ada mohon perbaikan nya supaya saya bisa memakai ini aplikasi teman saya yang lain bisa pakai dan bisa buka di hp kenapa saya punya tidak bisa buka padahal jaringan saya bagus dan baik kenapa ya tdak bisa buka di hp saya ya mohon petunjuk untuk memperbaikinya agar bisa memperbaiki nya terima kasih sebelumnya wassalam ,Negative
waduh kenapa enggak bisa masuk kesalahan koneksi internet terus ini padahal deh pakai wifi sama dana kencang saja sinyal nya tapi tetap enggak bisa masuk aplikasi,Negative
oke,Neutral
maunya verifikasi pakai sidik jari pak judan karena wajah kita berubah seiring umur kalau pakai verifikasi wajah selalu gagal tapi sidik jari tak akan berubah,Negative
susah sekali dibuka aplikasinya,Negative
buat apa aplikasi online kalau masih membutuhkan qr code petugas dukcapil,Neutral
aplikasi ini bagus simple tapi sayang mesti pakai android keatas baru bisa di buka padahal di keterangan aplikasi cuma android ke atas tapi saya coba pakai android tetap enggak bisa dibuka hanya muncul coba lagi masalah jaringan dan coba lagi ternyata android tidak mendukung dan setelah ganti android baru bisa di buka ya salam rubah keterangan aplikasi biar enggak bikin bingung ,Negative
kok saya enggak bisa login hilang ya setelah gantu hp,Negative
tujuan digitalisasi sudah sangat bagus pak tapi tolong bug atau update aplikasinya segera dilakukan per tanggal april masih loading terus khususnya pas mau buka dokumen dan beberapa menu lain juga tidak bisa kami beri bintang kalau sudah diperbaiki terima kasih ,Negative
aplikasi nya sudah diinstal tapi klik daftar dan lanjut enggak bisa karena persetujuan aplikasi tidak dapat digerakkan sudah coba berkali kali tetap tidak bisa lanjut mohon diperbaiki dan menjadi perhatian lebih kalau memang mau digunakan massal,Neutral
aplikasi yang tidak sempurna tetapi di paksakan agar kelihatan wah dan hebat tetapi nyatanya sering eror,Negative
terimakasih indentitas kependudukan jadi simple,Positive
kok enggak bisa masuk ya tinggal foto saja gagal terus ,Negative
parah bug nya masa suruh daftar lagi kemarin bisa di buka tinggal masukin pin sekarang pas buka aplikasi nya bukan masuk login tapi suruh daftar ,Negative
sangat tidak efisien terutama buat orang lansia sudah tua ya kalo semua orangtua lansia punya ponsel dan mengerti cara menggunakannya yang tidak punya bagaimana ? ? orang tua saya mau cetak ktp tidak bisa karena harus punya ponsel dan harus download aplikasi tersebut masak dikasih solusi datang ke dinas untuk cetak ktp ya kalo dinas dekat rumah enggak apa-apa kalau yang rumahnya dipelosok bagaimana ? ? mikirdongboss,Negative
kagak guna ke puskesmas tep dimintain fotocopyan kagak ngelink,Neutral
sudah aktifasi barcode ke kecamatan dan berfungsi dengan baikhanya register tte belum bisa,Neutral
kenapa harus menggunakan no hp satu satu ktp dan ram hp harus diatas,Neutral
aplikasi ini harus ada pantauan dari dinas dukcapil setempat karena kode barcode nya hanya tersedia disana saran saya jangan install kalau tidak ada pengawasan dari dinas dukcapil setempat anda butuh kode barcode nya setelah proses isi data verifikasi wajah lalu scan barcode terima kasih,Neutral
saya registrasi oagi tadi jam setelah daftar scan barcode di kantor setelah itu nunggu balasan emailnya perangkat ini dalam oroses sampai malam ini belum ada balasan email juga tolong diperbaiki lagi ,Neutral
tidak bisa buka foto saat ambil foto di hp samsung saja prime solusinya admin mau buka enggak bisa cuma tinggal fotonya saja enggak bisa bertuliskan pastikan pencahayaan terang,Neutral
masih lambat untuk dibuka padahal jaringan lancar lancar saja,Positive
aplikasi identitas kependudukan digital mantab simple sangat membantu masyarakat apa lagi di era digital sangat memudahkan masyarakat ,Positive
tidak di jelaskan cara mendapatkan scane qr nya ketika pendaftaran,Neutral
cuma di suruh isi data sampai di verifikasi wajah saja di suruh ulangi terus ambil foto ambil foto,Neutral
aplikasi ini bagaimana pakenya susah hanya sampai upload foto saja selanjutnya datang ke kantor aduh buat apa ada aplikasi kalau suruh datang juga ke kantorga jelas lah,Negative
aplikasi jelek enggak bisa dibuka tiap dibuka selalu mengomong terjadi kesalahan koneksi padahal jaringan disini mah bagus saja masa tiap kali aplikasinya dibuka koneksinya jelek terus masa aplikasi nya enggak ada perkembangan sama sekali ini sudah tahun loh untuk sementara saya kasih bintang karena kecewa nanti saya kasih rating kalau saya sudah bisa login di aplikasi nya,Negative
katanya online kok daftar harus scan barcode ke petugas,Negative
kenapa keaalahan koneksi terus,Negative
dari tanggal ajuin pindah individu di aplikasi belum ada apa kalau belum bisa enggak usah di kasih layanannya,Neutral
sangat bagus fitur fitur lengkap dan memudahkan pengguna untuk keperluan cek data wajib download deh di jamin tidak akan menyesal,Positive
kenapa enggak buat menu penyimpanan foto screen shoot yang terkunci dan tidak bisa dibobol peretas,Neutral
min saya lupa pin bagaimana cara nya agar bisa kembali di akses karena tidak ada fitur lupa pin diaplikasinya,Neutral
seharusnya di seluruh institusi pemerintah makai ini jadi tidak ada lagi nama nya poto kopi ktp dan kakak untuk pendukung berkas yang di daftarkan jadi mengurangi pemakaian kertas sehingga go green mendunia indonesia tidak meneng hutan lagi lu potocopy dokumen lanjutkan lagi inovasinya biar birokrasi lebih simpel dan tentunya aman dari hacker dan cybercrime indonesia maju merdeka,Positive
aplikasi bagus sangat membantu ,Positive
min mohon maaf kenapa dokumen lainnya tidak muncul ya ? awalnya dokumen bpjs kartu pemilih dan npwp bisa dibuka tapi begitu saya buka lagi kenapa tidak muncul ya ?,Neutral
pakai indosat sinyal bagus tetap enggak bisa masuk bisa masuk cuma terhubung wifi,Positive
aplikasi bagus berfungsi dengan mudah mengurus kepindahan tempat tinggal hanya dengan kali klik,Positive
sangat membantu saat berurusan dengan segala hal yang berhubungan dengan itu kalau bisa di setiap kantor pemerintah dengan layanan jasa juga menyediakan free wifi yang cukup dan enggak lalod saat berurusan dengan data digital terima kasih ,Positive
keren semua data pribadi ngelink disini jadi aplikasi ini tuh digunakannya harus bareng operator disdukcapil setelah isi data diri terus bakal diminta foto selfi dan scan barcode nah scan barcode ini didapat dari aplikasi siak aplikasi yang dipakai sama operator disdukcapil jadi hp smartphone kita diarahkan ke barcode yang ada di layar pc operator disdukcapil kalo sudah nanti verifikasi via email dan aplikasi ektp secra digital barcode bisa ditampilkan ,Positive
kita punya dokumen tapi enggak bisa di download buat dokumen pelengkap harus scan qr terus dikirim lagi ke kita jadi perlu handphone untuk dapat dokumen sendiri bukannya itu malah bikin data makin rawan bocor ? dengan internet mbps aplikasi susah di bukan dengan error terjadi kesalahan koneksi digital itu bukan cuma ada appsnya ada di internet ekosistemnya pikirin dulu lah,Negative
sama saja bohong kita masih harus ke dukcapil untuk bisa akses aplikasi ini karena di butuh kan qr kode dari dukcapil untuk perifikasi padahal sudah rekam ktp elektronik yang sudah ada sidik jari kenapa enggak gunakan sidik jari saja dari hp yang mendukung sidik jari untuk mendapakan hak dasar saja begitu merepot kan seolah olah itu kewajiban masyarakat ,Negative
aplikasi negara malah kayak apa tau,Negative
sayang sekali saya berkali kali ingin membuka dokumen tapi selalu gagal padahal ktp saya hilang sudah di urus di duk capil malah di suruh pakai ini karena alasan tidak bisa mencetak nya tapi pas saya buka niatan ingin mencetak sendiri tapi malah tidak bisa di buka sangat di sayangkan kecewa berat begini amat jadi penduduk indonesia,Negative
sangat mudah buka aplikasi nya pengisian loading cepat pelayanan disdukcapil pemko medan juga sangat membantu kita bisa aktivasi ikd nya di medan fair plaza hari minggu juga sangat membantu cepat tidak lebih menit selesai aktivasi terima kasih ,Positive
kenapa enggak bisa dibuka muter terus kayak obat nyamuk padahal lagi urgent,Negative
dukcapil enggak jelas buat apa ada aplikasi online online segala kalau masih harus meminta barcode ke dukcapil secara offline juga kerja setengah setengah pret lah ,Negative
pas mau pertama kali buka meminta nikemail dan no ponsel lalu verifikasi selfie lalu meminta qr code itu qr kode dapat dimana ?,Neutral
aplikasinya sangat membantu,Positive
sangat memudah kan masyarakat,Negative
data enggak update npwp sudah tidak aktif masih terlampir ?,Neutral
aplikasi ampas,Negative
buruk harus dengan koneksi wi fi baru bisa kebuka,Negative
memang aplikasinya masih tahap percobaan bukan disebab masalah jaringan lemah atau kuat karena banyak dokumen data yang terus di update dengan akun yang terkait yang pada akhirnya akan ada dokumen sim surat nikah atau apa apa saja yang terkait dengan data akun ,Negative
dukcapil mantap sedikit saran kalau bisa secepatnya ada peningkatan versi atau ada penambahan fitur karena sejauh ini ada masyarakat yang belum puas dengan aplikasi ini bisa download file ktp sebagai pengganti ktp untuk di lampirkan kperluan di instansi lain bisa mengedit sendiri data kakak tentu berlaku melalui pengajuan untuk diferivikasi supaya bisa dibubuhi tte dukcapil mantap dan notifikasi melalui emailnya harus cepat muncul untuk di ferivikasi,Neutral
ini saya sudah install dan di meminta scan qr code itu maksudnya bagaimana ya mohon petunjuk ,Neutral
akan lebih baik jika terdapat fitur download gambar kakak akta dll langsung dari aplikasi ini akan sangat membantu untuk mencetak sendiri baik di rumah ataupun tempat fotokopian selama ini yang saya lakukan adalah screenshot melalui website siakonline dan itu terlalu merepotkan ,Negative
lama banget loading nya ,Negative
ini aplikasi macam apa ? ? buka dokumen saja enggak bisa bisa ,Negative
registrasinya mudah pelayanan dukcapil ramah aplikasi ini sangat membantu semoga kedepannya bisa berkembang lagi,Positive
kenapa untuk kode qbarcodenya tidak otomatis dikirim ke email atau no tlpnya kenapa harus ke kantor tetap saja ribet ya lebih baik pakai ektp juga langsung jadi kalau ke kntr,Neutral
sangat mempermudah warga masyarakat jika ada perubahan data di disduk update data di aplikasi nya lebih di percepat note keamanan data di aplikasi lebih di protek lagi nuhun,Positive
aplikasi enggak jls pas mau dibuka malah terjadi gangguan koneksi padahal internet saya selalu bagus kalo kayak begini buat apa ada ikd kalo ujung nya ikd nya enggak bisa dibuka lagi,Positive
agar pemerintahan nycepet kaya dan pegawainya punya mobil semua,Negative
sangat lambat berjalan entah kenapa begitu diakses ktp digital tidak bisa muncul dan hanha menampilkan pernyataan sedang terjadi kesalahan sampai berkali kali belum berhasil di akses padahal gadjet saya sesuai ketentuan pada data verifikasi,Negative
sesuai,Positive
dengan update terbaru integrasi dengan lembaga lain makin terlihat manfaatnya tingkatkan terus ya ,Positive
sebenarnya bagus tapi kok pas cek dokumen lain data sedang di integrasikan padahal sebelumnya bisa,Negative
mau daftar saja masih harus ribet scan barcode ke dukcapil dulu terus apa praktisnya aplikasi ini kalau tetap harus muter muter ke dukcapil lagi hanya untuk scan barcode ? ? itu masih baru mau daftar sudah mulai ribet entah bagaimana selanjutnya ya,Negative
mohon untuk pihak terkait perbaiki lagi koneksinya dong setiap kali login pakai data selalu muncul terjadi kesalahan koneksi padahal kuota ada tapi tetap saja enggak bisa login bisa login kalo pakai wifi saja,Neutral
dokumen lainnya kenapa integrasikan terus enggak selesi min ? ?,Negative
aplikasi enggak guna ! untuk apa ktp mobile ? kalo persyaratan apapun masih saja pakai foto copy ! enggak singkron tim itu nya gaji enggak main tapi kerja main lawak,Negative
isi pakai paket data enggak bisa giliran pakai wifi oke eh disuruh scan barcode dari petugas berarti harus ke kantor dukcapil lah pakai paket data saja enggak bisa malah disuruh ke kantor niatnya memudahkan tapi malah mempersulit tolonglah perbaiki sistemnya ,Negative
sangat membantu tidak perlu repot repot bawa hardcopy kemana mana semua sudah jelas disini tapi perlu di perbaiki untuk iklan dan tampilannya terkadang tidak muncul,Positive
lebih mudah kita mengaksesndata yang kita perlukan,Neutral
keren,Positive
dari sekian banyak ulasan saya baca kok enggak ada tanggapan sama sekali ,Negative
akun saya tidak bisa di buka selalu mengatakan terjdi kesalahn koneksi,Negative
keren euy tambahan kita bisa untuk ganti poto di ktp,Neutral
mengira cuma aku saja yang enggak bisa buka aplikasi nya ternyata hampir semua pengguna aplikasi masa iya jaringan enggak full enggak bisa buka memuat gagal suruh coba lagi eh buset begini amat mau nyetak fisik ktp juga di perlambat kapan indonesia maju nya,Negative
belum bisa bagaimana caranya dapat kode verikasi sudah daftar juga,Neutral
banyak membantu,Positive
di saat situasi penting pada saat lupa bawa ktp aplikasi ini malah enggak bisa di bukapda hal paket data masih bnyakgk guna bgtperbaiki dong ,Negative
kalo niatnya mempermudah masyarakat kenapa barcode harus diminta lagi ke pusat dukcapil ? ini mah sama saja masih mempersulit masyarkat enak kalau warga yang dekat dengan kantor dukcapil lah kalau yang jauh bagaimana ? ? belum buat ongkos buat makan minum dijalan apalagi kalo perjalanan nya membutuhkan sampai jam perjalanan hanya untuk dapat kode barcode ? sehat ? ?,Negative
saya sudah install tapi kok enggak bisa di buka kenapa ya,Negative
terlalu ribet,Negative
ini benaran gue enggak mengerti lagi menuh menuhin hp ujung ujung nya kalau mau apa apa disuruh tunjukin fisik nya juga buka aplikasi nya bisa jam alesan kesalahan mulu bagusan server game dari pada server beginian heran ngerepotin,Negative
satu bintang mungkin cukup aplikasi enggak respon buka aplikasi nya lama masa hp gaming buka aplikasi lama aplikasi lambat malah menyalahkan jaringan sekian dari saya mohon di perbaiki lagi aplikasi nya terimakasih,Negative
terobosan luar biasa dari pemerintah ini beri fleksibilitas efisiensi waktu bagi masyarakat dan tentu saja mengehemat anggaran negara sangat salut dengan pelayanan dari petugas disdukcapil betul bantu memberi edukasi terkait ktp digital aplikasi cukup responsif tampilan menu simple dan fitur yang disediakan cukup baik saran aplikasi ini perlu ditingkatkan lagi terkait dukungan pertanyaan yang sering ditanyakan oleh pengguna beserta jawaban adanya nomor customer support over all good,Positive
cukup bagus dan membantu,Positive
aplikasi yang mudah dan nyata di era digital aplikasi untuk mendapatkan pelayanan publik ,Neutral
ada berapa akun yang tidak bisa menerima email aktivasi padahal emailnya sudah benar,Neutral
maaf ini kenapa aplikasi ikd belum bisa di akses sampai hari ini ? terjadi kesalahan koneksi terus padah kuota internet masih ada dan bisa buat buka aplikasi yang lain hanya aplikasi ikd yang tidak bisa diakses tolong dong segera diperbaiki ,Neutral
yang namanya digital harus nya mempermudah,Positive
kenapa susah di buka sudah dua hari enggak bisa login,Negative
aplikasi nya aslinya bagus tapi kenapa selalu gagal terus saat di buka gagal koneksi terus pada sinyal full internet lancar cuman aplikasi ini saja yang bermasalah tolong perbaiki dulu agar mudah enak menggunakan nya ,Negative
masih bingung aplikasinya sudah isi data terus meminta pindai qr masalahnya dimana qr yang mau dipindai ?,Negative
cukup di hp asal android bagus,Positive
tolong ini bagaimana cara nya setiap scan barcode selalu enggak bisa ,Neutral
min dulu kan saya sudah pernah bikin akun rekam ktp di aplikasi ikd cuman saya belum sempat cetak ktp fisik nya nah dulu itu saya keburu berangkat merantau ke kota jadi ketunda setahun pas saya di perantauan app nya enggak sengaja ke hapus jadi harus login ulang cuman pas saya tanya ke petugas di kantor katanya kalo kode otp nya hilang enggak bisa akses lagi saya nge chat mau meminta bantuan nya siapa tau kode otp nya bisa di kirim lagi dari situ min mohon bantuannya,Neutral
hari ini saya sangat berterima kasih karena adanya ktp digital ini data data saya lengkap dan prosesnya sangat cepat tym,Positive
plis lambat banget di buka mana keluar mulu buat ktp fisik juga sebulan belum jadi sengaja pakai ini karena mau buat kerja tetap saja enggak bisa belum sampai ke data fix nya,Negative
menurut ku ini sama saja bukan on line dong kalau mau daftar ikd harus di depan atau ke dukcapilsama saja bohong on line tapi enggak fleksibel dan buang waktu untuk daftarnya ini kalau ibu risma tau kinerja kalian seperti ini di suguhkan ke masyarakat sangat menyedihkan mendingan kalian yang ciptakan aplikasi seperti ini risen saja memalukan,Negative
seharusnya ada fitur downloadnya agar mempermudah pengguna jika suwaktu membutuhkan data,Neutral
aplikasi sangat mudah dan lengkap,Positive
intinya tetap harus ke capil,Neutral
baru di verifikasi wajah tiba kembali dengan sendirinya,Neutral
diera modern harusnya bisa lebih simpel dalm berbagai hal identitas cukup dengan no telepon saja yang lainya tinggal ikut,Neutral
tolong untuk kamera nya kenapa enggak bisa ya pas sudah dftar semua pas buka camera brmalasah pnchayaan terus tolong solusi nya harus bagaimana nih skrg saya butuh ktp digital nd fisik sedangkan fisik blanco nya masih belum ada,Neutral
alhamdulillah sangat membantu dan terima kasih dispenduk capil indonesia ,Positive
kureng ,Negative
tolong untuk pemilihan kata baku sesuai kbbi contoh isteri menurut kbbi istri dll serta segera integrasi kan tte dengan privyid saya sudah terdaftar di privyid sudah tahun lalu namun pas saya klik menu tte tidak bisa ,Neutral
baru download aplikasi nya,Neutral
aneh aplikasi nya pas mau buka poto langsung forclose,Negative
tidak dapat diakses,Negative
aplikasinya ini sebenarnya enggak berguna dari awal daftar sampai detik ini pada menu dokumen selalu ada keterangan nya dokumen sedang di integrasikan terus kapan bisa nya coba ? terus guna nya apa dong ? orang dokumen nya tidak bisa dilihat,Negative
aplikasi awalnya bagus tapi pas mau daftar begitu ribet harus scan barcode dari dukcapil nah untuk cara dapat barcode dukcapil nya gimanabukannya membantu mempermudah malah dipersulitsetidak nya dikirim email barcode nya biar bisa discan ,Negative
aplikasi ktp digital tapi masih harus meminta qr code ke dispendukcapil terus apa bedanya punya ektp tapi di meminta fotokopi ktp waktu di puskesmas,Neutral
lupa password tidak bisa connect ke email ?,Neutral
saran saya tambahkan fitur lupa pin pada layar depan ,Neutral
harus pakai code qrsama saja boongcode qr dari petugas dukcapil ,Neutral
kenapa ktp istri tidak ada ? padahal sebelum nya ada mohon penjelasannya,Neutral
kenapa enggak bisa dibuka sekarang ,Negative
tolong di tingkatkan performa ya biar support ke semua hp,Neutral
tambah yang lengkap dong contoh nya akta kelahiran anak dll nya biar aras urus jadi lebih gampang,Neutral
parah kalo harus ke dukcapil lagi untuk ambil qr verifikasi mau sampai berapa lama program ini berjalan ? ? enggak di pikiran apa ? ? jumlah penduduk indonesia ada berapa ? tujuannya mempermudah tapi jadi mempersulit ambigu belum lagi rakyat masih banyak yang gaptek di pedalaman yang mungkin tinggal di indonesia tapi ktp fisik saja enggak ada tambah lagi program beginian hadeh kelen saja lah yang datang ke rumah warga untuk data sekalian sensus !,Negative
aplikasinya enggak bisa dibuka sama sekali percuma pakai digital mending pakai fisik aslinya saja ngerepotin doang,Negative
awalnya bagus cepat bukanya tapi lama enggak bisa dibuka muter mulu,Negative
sudah di pentest belum nanti bocor lagi,Neutral
disuruh pakai ktp digital giliran deh di dwonload aplikasinya malah kagak bisa dipakai bagaimana sih enggak jelas banget,Negative
sudah bagus kok cuma banyak orang yang kurang faham ,Negative
kenapa mene pelayanannya enggak bisa online buat apa aplikasi kalau enggak bisa pelayanan online enggak jelas memang,Negative
ini bagaimana ya setelah klik daftar terus isi data lalu swap foto sudah begitu saja yang ada cuma tombol kembali sama sca kode qr masalahnya yang mau di scan tuh apa terus kenapa enggak ada tombol selanjut atau apake begitu bahasanya di bikin tombol penyelesaian pendaftarannya heran saya buat aplikasi kok stengah sudah liris pula di playstore apa enggak mau ini yang bikin aplikasi nya,Negative
tidak semua daerah mempunyai jaringan yang bagus dan lancar sebagai masukkan ektp nya aturannya bisa di share tanpa barkot kalau bolh seperti aplikasi bpjs dia sudah digital kemudian kartunya bisa di simpan kayak pdf dan kita bisa mencetak sendiri saran pak sbnrnya tujuannya bagus tapi perlu dipertimbangkan lagi kekurangannya ,Positive
